"StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","UserLanguage","Q1...18","Q2_Version","ac1","ac1_DO","ac2","Q56","gender","gender_4_TEXT","ideology","pid_1","pid_1_DO","pid_dem","pid_rep","pid_indep","educ","race","hispanic","birthyear","religion","religiosity","income","media_diet_1","media_diet_2","media_diet_3","media_diet_4","media_diet_5","media_diet_6","media_diet_7","media_diet_8","media_diet_9","media_diet_10","media_diet_11","media_diet_12","media_diet_13","media_diet_14","media_diet_15","homeowner","home_purchase","Q109","Q110_1","Q110_2","Q110_3","Q110_4","Q110_5","Q110_DO","Q111_First Click","Q111_Last Click","Q111_Page Submit","Q111_Click Count","Q69_First Click","Q69_Last Click","Q69_Page Submit","Q69_Click Count","Q72_First Click","Q72_Last Click","Q72_Page Submit","Q72_Click Count","Q73","Q74_1","Q74_2","Q74_3","Q74_4","Q74_5","Q74_DO","Q75_First Click","Q75_Last Click","Q75_Page Submit","Q75_Click Count","Q123_First Click","Q123_Last Click","Q123_Page Submit","Q123_Click Count","Q127","Q128_1","Q128_2","Q128_3","Q128_4","Q128_5","Q128_DO","Q129_First Click","Q129_Last Click","Q129_Page Submit","Q129_Click Count","Q91","Q92_1","Q92_2","Q92_3","Q92_4","Q92_5","Q92_DO","Q93_First Click","Q93_Last Click","Q93_Page Submit","Q93_Click Count","Q3_First Click","Q3_Last Click","Q3_Page Submit","Q3_Click Count","Q56_First Click","Q56_Last Click","Q56_Page Submit","Q56_Click Count","Q1_125","Q1_1","Q1_2","Q1_3","Q1_4","Q1_5","Q1_DO","Q57_First Click","Q57_Last Click","Q57_Page Submit","Q57_Click Count","Q132_First Click","Q132_Last Click","Q132_Page Submit","Q132_Click Count","Q136","Q137_1","Q137_2","Q137_3","Q137_4","Q137_5","Q137_DO","Q138_First Click","Q138_Last Click","Q138_Page Submit","Q138_Click Count","Q1...151","Q2_1","Q2_2","Q2_3","Q2_4","shapiro_fc","shapiro_c","shapiro_misinfo","gruber_fc","gruber_c","gruber_misinfo","FL_80_DO","abortion_attitudes_DO"
"2024-06-17 09:43:56","2024-06-17 09:46:04","100","127","True","2024-06-17 09:46:05","EN","Yes","125.0.0.0","Watched television","Went bungee-jumping|Talked on the telephone|Starred in a movie|None of these|Watched television|Climbed Mt. Everest","Extremely interested,Very interested","2019","Man",NA,"Very liberal","Democrat","Democrat|Republican|Independent|Other","Strong Democrat",NA,NA,"Some college","White","No","1990","Atheist","Never","Less than $30,000","Never","Never","Every day","Never","Every day","Never","Every day","Never","Never","Never","Never","Never","Never","Every day","Every day","Rented",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17.831","24.679","28.847","2","Not at all accurate","50","0","0","57","97","PolitiFact|McDonald's|Seth Gruber|Planned Parenthood|iPhone","3.818","13.015","13.752","9","By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,NA,"1","FL_112","Q2|Q1"
"2024-06-17 09:44:29","2024-06-17 09:46:10","100","101","True","2024-06-17 09:46:11","EN","Yes","126.0.0.0","Watched television,Starred in a movie,Talked on the telephone","Climbed Mt. Everest|Watched television|Talked on the telephone|Starred in a movie|None of these|Went bungee-jumping",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,"FL_83",NA
"2024-06-17 09:44:43","2024-06-17 09:46:19","100","96","True","2024-06-17 09:46:20","EN","Yes","120.0.0.0","Watched television,Starred in a movie,Talked on the telephone","Went bungee-jumping|Starred in a movie|None of these|Watched television|Talked on the telephone|Climbed Mt. Everest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"FL_89",NA
"2024-06-17 09:44:34","2024-06-17 09:46:23","100","109","True","2024-06-17 09:46:23","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Starred in a movie|None of these|Talked on the telephone|Went bungee-jumping|Watched television|Climbed Mt. Everest","Extremely interested,Very interested","2019","Woman",NA,"Somewhat liberal","Democrat","Democrat|Republican|Independent|Other","Not very strong Democrat",NA,NA,"Master's degree","White,Asian/Pacific Islander,Multi-racial","No","1997","Protestant","Once a week","$60,000 to less than $70,000","Several times","Never","Several times","Once","Every day","Every day","Several times","Every day","Never","Never","Once","Never","Once","Several times","Once","Owned by you or someone in your household","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate","50","21","70","50","83","Planned Parenthood|PolitiFact|McDonald's|Seth Gruber|iPhone","3.675","12.769","13.814","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q1|Q2"
"2024-06-17 09:44:27","2024-06-17 09:46:39","100","132","True","2024-06-17 09:46:40","EN","Yes","125.0.0.0","Watched television,Talked on the telephone","Talked on the telephone|Watched television|Went bungee-jumping|Starred in a movie|None of these|Climbed Mt. Everest","Extremely interested,Very interested","2015","Man",NA,"Moderate; middle of the road","Independent","Republican|Democrat|Independent|Other",NA,NA,"Closer to the Democratic Party","Some college","White,Asian/Pacific Islander","No","2004","Agnostic","Never","$50,000 to less than $60,000","Never","Never","Once","Once","Never","Several times","Several times","Every day","Never","Never","Never","Never","Never","Several times","Several times","Owned by you or someone in your household","2015","Not very accurate","43","75","76","50","75","McDonald's|Ben Shapiro|Planned Parenthood|PolitiFact|iPhone","8.593","16.177","16.66","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-17 09:44:03","2024-06-17 09:46:46","100","162","True","2024-06-17 09:46:46","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","None of these|Talked on the telephone|Watched television|Went bungee-jumping|Starred in a movie|Climbed Mt. Everest","Extremely interested,Very interested","2010","Man",NA,"Somewhat liberal","Democrat","Democrat|Republican|Independent|Other","Not very strong Democrat",NA,NA,"Master's degree","White","No","1985","Agnostic","Never","$200,000 to less than $250,000","Several times","Several times","Several times","Once","Once","Once","Every day","Once","Never","Never","Several times","Never","Never","Once","Never","Owned by you or someone in your household","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","21.954","0","19.099","21.375","24.895","2","Not at all accurate","2","92","76","90","92","iPhone|Planned Parenthood|PolitiFact|McDonald's|Ben Shapiro","2.922","12.557","13.331","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties","1",NA,NA,NA,NA,NA,"FL_83","Q2|Q1"
"2024-06-17 09:43:57","2024-06-17 09:47:00","100","182","True","2024-06-17 09:47:00","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","None of these|Talked on the telephone|Climbed Mt. Everest|Starred in a movie|Watched television|Went bungee-jumping","Extremely interested,Very interested","2013","Man",NA,"Somewhat liberal","Democrat","Republican|Democrat|Independent|Other","Not very strong Democrat",NA,NA,"Bachelor's degree","Asian/Pacific Islander","No","1999","Nothing in particular","Never","$30,000 to less than $40,000","Once","Never","Several times","Once","Never","Never","Several times","Once","Never","Never","Once","Never","Never","Never","Every day","Rented","2014","Not very accurate","10","64","77","50","70","Ben Shapiro|McDonald's|Planned Parenthood|PolitiFact|iPhone","6.811","22.365","23.376","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-17 09:44:16","2024-06-17 09:47:05","100","169","True","2024-06-17 09:47:06","EN","Yes","125.0.0.0","Watched television,Talked on the telephone","Climbed Mt. Everest|Went bungee-jumping|Watched television|Starred in a movie|None of these|Talked on the telephone","Extremely interested,Very interested","1975","Man",NA,"Somewhat conservative","Republican","Republican|Democrat|Independent|Other",NA,"Strong Republican",NA,"Bachelor's degree","White","No","1957","Roman Catholic","Once a week","$100,000 to less than $200,000","Every day","Several times","Once","Several times","Once","Once","Once","Several times","Once","Never","Never","Once","Once","Once","Once","Owned by you or someone in your household","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.596","2.076","51.688","2","Not very accurate","0","50","63","50","27","McDonald's|Ben Shapiro|Planned Parenthood|PolitiFact|iPhone","3.213","7.743","9.201","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q2|Q1"
"2024-06-17 09:44:29","2024-06-17 09:47:20","100","170","True","2024-06-17 09:47:21","EN","Yes","127.0","Watched television,Talked on the telephone","None of these|Went bungee-jumping|Starred in a movie|Climbed Mt. Everest|Talked on the telephone|Watched television","Extremely interested,Very interested","2020","Woman",NA,"Very liberal","Democrat","Republican|Democrat|Independent|Other","Strong Democrat",NA,NA,"High school diploma or the equivalent (GED)","White","No","1996","Roman Catholic","Seldom","$40,000 to less than $50,000","Never","Never","Several times","Never","Never","Never","Every day","Never","Never","Never","Never","Never","Never","Every day","Never","Owned by you or someone in your household","2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","56.001","0","Not at all accurate","0","50","20","75","100","McDonald's|Planned Parenthood|iPhone|Ben Shapiro|PolitiFact","5.927","13.698","14.282","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q2|Q1"
"2024-06-17 09:44:11","2024-06-17 09:47:21","100","189","True","2024-06-17 09:47:22","EN","Yes","123.0.0.0","Watched television,Talked on the telephone","Watched television|Went bungee-jumping|None of these|Talked on the telephone|Climbed Mt. Everest|Starred in a movie","Extremely interested,Very interested","2023","Woman",NA,"Somewhat liberal","Democrat","Republican|Democrat|Independent|Other","Strong Democrat",NA,NA,"Bachelor's degree","White","No","1981","Roman Catholic","A few times a year","$100,000 to less than $200,000","Never","Never","Once","Never","Several times","Every day","Never","Every day","Never","Never","Never","Never","Never","Once","Never","Owned by you or someone in your household","2023","Not at all accurate","0","100","88","50","100","PolitiFact|iPhone|Planned Parenthood|Ben Shapiro|McDonald's","23.202","35.923","37.734","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-17 09:44:37","2024-06-17 09:47:39","100","181","True","2024-06-17 09:47:39","EN","Yes","125.0.0.0","None of these","None of these|Climbed Mt. Everest|Went bungee-jumping|Talked on the telephone|Watched television|Starred in a movie","Extremely interested,Very interested","2023","Man",NA,"Moderate; middle of the road","Independent","Democrat|Republican|Independent|Other",NA,NA,"Closer to the Republican Party","Bachelor's degree","White","No","1995","Roman Catholic","Once a week","$200,000 to less than $250,000","Several times","Never","Several times","Several times","Never","Never","Every day","Never","Never","Never","Once","Never","Never","Several times","Once","Rented","2023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","37.768","0","Not very accurate","20","80","65","20","55","Ben Shapiro|iPhone|PolitiFact|McDonald's|Planned Parenthood","6.465","25.137","25.89","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should not face penalties","Should face penalties","Should face penalties","Should not face penalties",NA,NA,"1",NA,NA,NA,"FL_111","Q2|Q1"
"2024-06-17 09:44:33","2024-06-17 09:47:44","100","190","True","2024-06-17 09:47:44","EN","Yes","125.0.0.0","Watched television,Talked on the telephone","None of these|Watched television|Talked on the telephone|Starred in a movie|Went bungee-jumping|Climbed Mt. Everest","Extremely interested,Very interested","2017","Woman",NA,"Somewhat liberal","Democrat","Republican|Democrat|Independent|Other","Strong Democrat",NA,NA,"Associate's degree","White","No","1994","Atheist","Never","$100,000 to less than $200,000","Never","Never","Once","Never","Never","Never","Never","Never","Never","Never","Never","Never","Once","Once","Never","Owned by you or someone in your household","2017","Not at all accurate","0","64","3","50","100","Ben Shapiro|McDonald's|Planned Parenthood|iPhone|PolitiFact","4.021","16.417","22.067","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-17 09:43:52","2024-06-17 09:47:47","100","235","True","2024-06-17 09:47:48","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Climbed Mt. Everest|Went bungee-jumping|None of these|Watched television|Talked on the telephone|Starred in a movie","Extremely interested,Very interested","1997","Man",NA,"Somewhat liberal","Democrat","Democrat|Republican|Independent|Other","Not very strong Democrat",NA,NA,"Master's degree","White","No","1997","Protestant","Once a week","$60,000 to less than $70,000","Several times","Several times","Several times","Several times","Several times","Every day","Every day","Every day","Several times","Several times","Several times","Several times","Several times","Every day","Every day","Rented","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat accurate","50","97","96","50","89","iPhone|McDonald's|Planned Parenthood|Seth Gruber|PolitiFact","3.546","11.821","13.143","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q1|Q2"
"2024-06-17 09:44:50","2024-06-17 09:47:52","100","181","True","2024-06-17 09:47:52","EN","Yes","126.0.0.0","Starred in a movie,Talked on the telephone","Climbed Mt. Everest|Talked on the telephone|Starred in a movie|None of these|Watched television|Went bungee-jumping",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"FL_88",NA
"2024-06-17 09:44:26","2024-06-17 09:47:55","100","208","True","2024-06-17 09:47:56","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Climbed Mt. Everest|Went bungee-jumping|Starred in a movie|None of these|Talked on the telephone|Watched television","Extremely interested,Very interested","2022","Man",NA,"Moderate; middle of the road","Democrat","Democrat|Republican|Independent|Other","Not very strong Democrat",NA,NA,"Bachelor's degree","White","No","1984","Nothing in particular","Never","$100,000 to less than $200,000","Several times","Never","Several times","Once","Never","Never","Never","Never","Never","Never","Never","Never","Several times","Several times","Several times","Owned by you or someone in your household","2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","25.942","0","0","0","42.002","0","Not at all accurate","5","47","19","21","80","McDonald's|Seth Gruber|Planned Parenthood|PolitiFact|iPhone","4.279","11.67","12.885","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,"1",NA,NA,"FL_88","Q1|Q2"
"2024-06-17 09:45:07","2024-06-17 09:48:00","100","172","True","2024-06-17 09:48:00","EN","Yes","126.0.0.0","Watched television,Talked on the telephone","Climbed Mt. Everest|Talked on the telephone|Starred in a movie|Went bungee-jumping|None of these|Watched television","Extremely interested,Very interested","2009","Woman",NA,"Very liberal","Democrat","Democrat|Republican|Independent|Other","Strong Democrat",NA,NA,"Bachelor's degree","White","No","1974","Roman Catholic","A few times a year","$100,000 to less than $200,000","Every day","Never","Every day","Every day","Never","Never","Never","Never","Never","Once","Several times","Never","Once","Several times","Never","Owned by you or someone in your household","2009","Not at all accurate","0","50","70","50","100","Ben Shapiro|iPhone|PolitiFact|Planned Parenthood|McDonald's","9.572","18.458","19.995","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,"1",NA,NA,NA,NA,"FL_85","Q1|Q2"
"2024-06-17 09:43:55","2024-06-17 09:48:00","100","244","True","2024-06-17 09:48:00","EN","Yes","126.0.0.0","Talked on the telephone","Starred in a movie|Talked on the telephone|None of these|Watched television|Climbed Mt. Everest|Went bungee-jumping","Extremely interested,Very interested","1992","Woman",NA,"Slightly conservative","Republican","Republican|Democrat|Independent|Other",NA,"Not very strong Republican",NA,"Some college","White","Yes","1972","Agnostic","Never","$100,000 to less than $200,000","Never","Never","Never","Never","Once","Never","Every day","Every day","Never","Never","Never","Never","Never","Several times","Never","Owned by you or someone in your household","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not very accurate","71","0","15","0","0","PolitiFact|Seth Gruber|McDonald's|Planned Parenthood|iPhone","27.842","48.318","49.64","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion for reasons other than rape, incest, or danger to the woman's life, but only after the need has been clearly established.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q1|Q2"
"2024-06-17 09:44:06","2024-06-17 09:48:05","100","238","True","2024-06-17 09:48:05","EN","Yes","125.0.0.0","Watched television,Talked on the telephone","Climbed Mt. Everest|Talked on the telephone|None of these|Starred in a movie|Went bungee-jumping|Watched television","Extremely interested,Very interested","2002","Man",NA,"Somewhat liberal","Republican","Democrat|Republican|Independent|Other",NA,"Not very strong Republican",NA,"Professional or doctorate degree","White","No","2002","Roman Catholic","Once a week","$30,000 to less than $40,000","Once","Several times","Several times","Several times","Once","Every day","Every day","Several times","Several times","Several times","Several times","Once","Several times","Every day","Every day","Owned by you or someone in your household","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat accurate","53","99","89","77","82","McDonald's|PolitiFact|Planned Parenthood|Seth Gruber|iPhone","5.563","15.481","16.122","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"By law, a woman should always be able to obtain an abortion as a matter of personal choice.","Should not face penalties","Should not face penalties","Should not face penalties","Should not face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q1|Q2"
"2024-06-17 09:44:34","2024-06-17 09:48:07","100","212","True","2024-06-17 09:48:07","EN","Yes","124.0.0.0","Watched television,Talked on the telephone","Talked on the telephone|Watched television|Climbed Mt. Everest|None of these|Starred in a movie|Went bungee-jumping","Extremely interested,Very interested","2015","Man",NA,"Somewhat conservative","Independent","Republican|Democrat|Independent|Other",NA,NA,"Closer to the Republican Party","Bachelor's degree","Asian/Pacific Islander","No","1991","Protestant","Seldom","$100,000 to less than $200,000","Once","Never","Once","Several times","Never","Never","Never","Never","Once","Never","Once","Never","Never","Never","Never","Owned by you or someone in your household","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all accurate","85","50","50","65","5","PolitiFact|iPhone|Seth Gruber|Planned Parenthood|McDonald's","11.309","65.325","67.979","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The law should permit abortion only in case of rape, incest or when the woman's life is in danger.","Should face penalties","Should face penalties","Should face penalties","Should face penalties",NA,NA,NA,NA,"1",NA,"FL_89","Q1|Q2"
